title,content,label
"Newsfilter: Cudzím našu pôdu zakážeme, ale Viktor Stromček môže stavať vo vašej záhrade","Ešte zaujímavejšia je cena obchodu: 7,5 milióna eur. Teda o 2,7 milióna viac, než cena, za ktorú sa budovy vzdal minister. Ten rozdiel nie sú žiadne drobné, je to takmer polovica Kaliňákovej ceny.",0
Prezident nepodpísal spornú novelu o vyvlastňovaní pozemkov pod diaľnice,"Vyvlastňovaniu pozemkov pre diaľnice má podľa ministerstva dopravy a výstavby pomôcť zavedenie nového právneho inštitútu predbežnej držby, ktorý pred ukončením vyvlastňovacieho procesu umožní vykonávať vopred vymedzené a odstrániteľné práce v nevyhnutnom rozsahu. Zostáva vykúpiť 0,5 percenta pozemkov, ktoré chce desiatka majiteľov podľa rezortu dopravy predať za neprimeranú cenu, čo by znamenalo pre štát navyše výdavky za niekoľko desiatok miliónov eur.",1
"Fico odmieta mediálne hry, ktorých cieľom je destabilizovať vládnu koalíciu","BRATISLAVA – Predseda vlády SR Robert Fico (Smer-SD) dôrazne odmieta mediálne hry týkajúce sa uznesenia o nesúhlase s návrhom opozície na odvolanie ministra práce Jána Richtera (Smer-SD), ktorých cieľom je destabilizovať vládnu koalíciu. Smer-SD v stanovisku, ktoré zaslali k návrhu na odvolanie ministra práce, minulý týždeň zdôraznil, že premiér a líder najsilnejšej koaličnej strany Smer-SD Robert Fico ako aj vedenie strany berú na vedomie návrh na vyslovenie nedôvery ministrovi práce, sociálnych vecí a rodiny Jánovi Richterovi ako i stupňujúce sa iné útoky voči jeho osobe. V dnes schválenom stanovisku vláda konštatuje, že návrh opozície na vyslovenie nedôvery ministrovi práce je neodôvodnený. „Ján Richter má plnú podporu predsedu strany, vedenia a ostatných štruktúr politickej strany Smer-SD, dosahuje historické výsledky pri riadení ministerstva práce a preto je principiálnym záujmom strany jeho pokračovanie vo výkone funkcie ministra práce,"" zdôraznili vo vyhlásení.",0
"Na obrnené vozidlá treba vypísať transparentnú medzinárodnú súťaž, povedal Galko","""A navyše ozbrojené sily musia dnes na úkor inej modernizácie nakupovať náhradné dielce, ktoré sú niekoľkonásobne drahšie ako cena jedného kusa, ktorú zobchodoval pán Galko,"" dodala. BRATISLAVA - Strana Sloboda a solidarita (SaS) a hnutie OĽaNO-NOVA žiadajú okamžité zastavenie obchodu na dodávky obrnených vozidiel typu 4x4 aj 8x8 pre slovenskú armádu a vypísanie transparentnej medzinárodnej súťaže, kde jednou z podmienok bude aj účasť slovenských firiem. Poslanec Ľubomír Galko (SaS) tiež žiada úplné odtajnenie celého obchodu tak, ako je to v iných krajinách, kde sa dajú zistiť podrobnosti o výzbroji armád. Richard Vašečka (OĽaNO-NOVA) informoval, že opozícia chce na parlamentnom výbore pre obranu a bezpečnosť v utorok na budúci týždeň od ministra obrany Petra Gajdoša presné informácie o tomto obchode, v opačnom prípade požiada o zvolanie mimoriadneho zasadnutia výboru na túto tému. SaS i OĽaNO chcú, aby sa do výroby obrnených vozidiel zapojili aj slovenské firmy. V prípade vozidiel 8x8 už MO podpísalo dohodu s fínskym rezortom obrany, na základe čoho slovenský podnik Konštrukta-Defence a fínsky štátny podnik Patria už vyvíjajú požadované časti týchto vozidiel, do výroby ktorých sa má zapojiť aj slovenský obranný priemysel. „Musia to byť však reálne výrobné firmy a nie konštrukčné kancelárie, ktoré o výrobu ani nezavadili a vezmú si podstatnú časť zisku,“ vyhlásil Galko. „Na utajovanie nie je ani najmenší dôvod, okrem toho, že sa tu niekto chce opätovne a beztrestne nabaliť na pokútnych obchodoch,“ vyhlásil pred novinármi.",0
Druhý mýtus o liberálnej demokracii,"Obe z týchto pôrodných zločinov, spolu s monopolným obchodom a úžerníctvom, vytvorili potrebný kapitál pre vznik meštianstva ako najdôležitejšej skupiny vo vtedajšej ešte feudálnej spoločnosti. Predchádzajúca časť Prvý mýtus o liberálnej demokracii Druhý mýtus o liberálnej demokracii ju zobrazuje ako mierumilovnú spoločnosť, ktorá prišla na svet len rozumom a spravodlivým obchodom, ktorá ako jediná spoločnosť prišla na svet mierumilovne a ktorá aj dnes všade rozširuje len demokraciu, ľudské práva a mier. V rôznych podobách bolo nutné zvrhnutie starých feudálnych štátnych a hospodárskych štruktúr – nielen štát v rukách aristokracie, brániaci pokrok a kontrolu nad ním meštianstvu, ale aj feudálne privilégiá a hospodárenie aristokracie, ktoré uvaľovali prílišné záťaže na spoločnosť, obmedzenie obchodu a cien a najrôznejšie iné prekážky sa v nejakom čase stali zbytočnými a brzdiacimi článkami vtedajšej spoločnosti. “Liberálna” spoločnosť, alebo lepšie povedané, predstieranie slobody, rovnosti a demokracie pod vedením meštianstva, prišla ako každá spoločnosť pred ňou na svet cez násilie, vykorisťovanie, útlak a podvody, nie voľný a spravodlivý trh.",0
"Najväčšia amnestia v modernej histórii: Exekúcie za stovky miliónov, nádej pre chudobných","""Ak vláda príde s takýmto nešťastným riešením, sme pripravení obrátiť sa aj na Ústavný súd,"" uviedol Baránik s tým, že populisticky poňatá exekučná amnestia môže byť v kolízii s princípmi trhovej ekonomiky a princípmi právneho štátu. ""Pokiaľ to pomôže pohnúť sa vpred aj na trhu práce, sme za. ""Problematika v Sociálnej poisťovni zamestnáva 36 exekútorov, ktorí by sa namiesto toho mohli venovať efektívnejšej práci,"" podotkol minister. Avizovaná exekučná amnestia má v rezorte práce a sociálnych vecí podľa slov jeho šéfa Jána Richtera (Smer-SD) dva rozmery. Dlhy podľa Richtera na druhej strane znemožňujú, aby sa množstvo ľudí uplatnilo na trhu práce, pretože ak sa zamestnajú, vezme im ich príjem exekútor. Dnes však nevezmú oficiálny pracovný pomer, pretože príde exekútor a mzdu im zoberie,"" doplnil Richter. Do exekučnej amnestie by mohli byť zahrnuté aj niektoré dlhy voči polícii, uviedol minister vnútra Robert Kaliňák. Na druhej strane to nesmie znížiť ich zodpovednosť, pretože aj podľa toho návrhu zákona dlh nezaniká, len rozviaže ruky, aby tí ľudia mohli začať aj pracovať, pretože doteraz sa tak vyhýbajú pracovnému pomeru, aby neboli exekvovaní,"" doplnil. Odkaz pre ľudí je podľa Žitňanskej jasný - nemali by sa spoliehať na to, že ich niekto zbaví dlhov. Podľa poslanca Národnej rady SR a tímlídra SaS pre spravodlivosť Alojza Baránika rozsah nesplácaných dlhov po lehote splatnosti zo strany občanov a vysoký počet exekúcií vypovedajú o tom, že problém nie je len na strane dlžníkov, ale aj veriteľov, ktorí nedostatočne zohľadňujú solventnosť svojich klientov. V SaS sú presvedčení, že väčší potenciál na riešenie dlhov má inštitút osobného bankrotu. Vysvetlil, že aj doteraz sa likvidovali dlhy, ktoré už neboli vymožiteľné.",1
"Britská premiérka varuje svoju stranu: Ak nebudú robiť toto, brexit vôbec nemusí byť","""Moje posolstvo pre našu krajinu tento víkend je jednoduché: musíme upierať zrak na cenu,"" May uviedla pre britský týždenník Mail on Sunday.",0
Ústavný súd má plán B. Jeho bývalý podpredseda však vidí negatívny scenár,"""Pokiaľ som informovaný, boli urobené isté zmeny v rozvrhu práce Ústavného súdu, kým existuje plénum. Lebo len plénum môže vykonať zmeny rozvrhu práce, ktoré by zaručili, že štvorica sudcov, ktorá tam ostala, bude môcť rozhodovať niektoré absolútne najsúrnejšie veci, ako vydávacia väzba a podobné,” hovorí Barány.",0
"Navrhnite nového ministra, vyzval Danko. Vidí porušenie dohody","Dankovi prekáža aj fakt, že pri zostavovaní vlády SR bolo dohodnuté, že v prípade dobrej kondícii štátnych financií budú znižované dane. Dohoda však bola, že každý rok dôjde k zníženiu dane z príjmov o jedno percento, k čomu zatiaľ nedošlo,” povedal Danko. Informovala o tom Zuzana Škopcová z kancelárie predsedu NR SR. „Slovenská národná strana vyzýva predsedu vlády SR, aby čo najskôr navrhol v mene Smeru nového ministra financií a aby súčasný minister Peter Kažimír zaujal post guvernéra Národnej banky Slovenska. Koaličný partner Smer-SD musí dodržať dohodu a čo najskôr navrhnúť nového ministra financií. Národniari navyše požadujú znižovanie daní z príjmu právnických osôb, zníženie DPH pre tlačené médiá, zníženie DPH na potraviny na 10 percent či zrušenie koncesionárskych poplatkov pre seniorov. Poslednými príkladmi je zastropovanie veku odchodu do dôchodku, či nárast minimálnej mzdy na 600 eur. Strana tiež vyzýva premiéra Petra Pellegriniho, aby čo najskôr navrhol nového šéfa rezortu financií. „SNS sa už podarilo s maximálnym vypätím síl znížiť DPH na ubytovacie služby na desať percent, zvýšiť paušálne výdavky pre živnostníkov, zrušiť daňové licencie, zabezpečiť vyplácanie odmeny pre zamestnancov formou 13., 14. platu oslobodeného do výšky 500 eur od odvodov a daní.",1
Mark Carney: Clá sú v prípade brexitu bez dohody nevyhnutné,"Carney uviedol v rozhovore pre BBC, že je potrebné jasne povedať, čo znamená odchod z EÚ bez dohody pre britskú ekonomiku. Dokonca aj firmy, ktoré nahromadili zásoby importovaných tovarov, v prípade veľkého narušenia dodávateľských reťazcov pre prudkú zmenu colného režimu v priebehu týždňov vyprázdnia sklady, čo spôsobí veľké problémy v niektorých odvetviach, ako je napríklad automobilový priemysel. Guvernér britskej centrálnej banky Carney uviedol v rozhovore pre BBC, že je potrebné jasne povedať, čo znamená odchod z EÚ bez dohody pre britskú ekonomiku. Johnson, ktorý je favoritom v súboji o premiérsky post, povedal, že súčasťou pravidiel svetového obchodu je aj klauzula známa ako Článok 24 Všeobecnej dohody o obchode (GATT), ktorý umožňuje, aby obchod medzi dvomi stranami pokračoval podľa nezmenených pravidiel, ak sa tak rozhodnú.",0
"Kongres dohodu s Londýnom neschváli, ak poškodí predošlú Veľkopiatkovú","Podľa Pelosiovej to bola práve Veľkopiatková dohoda, ktorá po dlhom období konfliktov a krviprelievania umožnila zmierenie a pokrok v oblasti.",0
"Turkov prímerie ani americké sankcie netrápia, hrozia im nové","Informovala o tom v stredu agentúra AFP s odvolaním sa na vyhlásenie amerického ministerstva financií. Pompea a Penceho neplánuje prijať ""Ak neuzavrú prímerie, budú nasledovať ďalšie sankcie,"" povedal na tlačovej konferencii americký minister financií Steven Mnuchin.",0
Ako spraviť z parlamentu normálnejšie miesto,"Naopak, jedná sa o zmenu zopár pravidiel a poctivú, systematickú prácu.",0
Eurokomisia zvažuje vyradenie 1- a 2-eurocentových mincí,"Aby sme, po prvé, zosúladili pravidlá zaokrúhľovania súm v obchodoch vždy smerom k najbližšej päťcentovej hranici, a po druhé, aby sme po hĺbkových konzultáciách vyhodnotili ekonomickú efektívnosť využívania týchto mincí,"" vysvetlil Šefčovič. Komisia v tejto súvislosti zohľadňuje aj prieskum Eurobarometra z roku 2019, podľa ktorého až 65 % občanov EÚ sa vyslovilo za odstránenie jedno- a dvojcentových euromincí a za jednotný systém zaokrúhľovania cien. „V obchodoch ich nemôžu odmietnuť, ale už nepromujú, aby sa tieto mince používali.",1
Raši označil nečinnosť vlády za smrť občanov SR: Strana Hlas-SD kritikou na Matoviča nešetrí,"""To znamená, že ľudia budú naďalej čakať, či bude táto pandemická OČR, prípadne pandemická PN zvýšená na takú úroveň, akú sľubovala vláda a či vôbec táto kríza dovolí ešte nejaký takýto krok vlády,"" dodal Tomáš. Erik Tomáš (nezaradený) zas kritizoval presunutie viacerých sociálnych návrhov z dielne rezortu práce až na záver 25. schôdze NR SR. Koaličná kríza má podľa neho hlboký dosah na život ľudí aj sociálnu oblasť. Odchádzajúci minister práce Milan Krajniak (Sme rodina) podľa Tomáša tvrdil, že sa tieto opatrenia prijmú v parlamente, pretože poslanci môžu predložiť pozmeňujúci návrh k ""otvorenému"" zákonu o sociálnom poistení. Okrem aktuálnej koaličnej krízy namietal aj postup pri nákupe vakcín. Poukázal tiež na to, že body ministerstva práce sa presúvajú až na záver aktuálnej schôdze. Tomáš vyhlásil, že vládna kríza sa dotkla aj sociálnej oblasti a praktického života ľudí.",0
"SaS trvá na daňovej brzde, OĽANO verí, že sa koalícia dohodne","Zároveň sa navrhuje naviazať horný limit dlhu verejnej správy na čistý dlh verejnej správy, a z toho dôvodu sa navrhuje tiež upraviť sankčné pásma dlhovej brzdy a opatrenia, ktoré sa majú prijať pri dosiahnutí konkrétneho sankčného pásma.",1
Americké vojenské základne sú nezmysel,"Oslobodenia pri dovoze palív, tabakových výrobkov a alkoholických nápojov sa obmedzia množstevnými limitmi podľa vzájomnej dohody.“ A keďže tu nebudú mať Američania základne, v zmluve sa dohodlo: „Ozbrojené sily USA môžu na území Slovenskej republiky na vzájomne dohodnutých miestach zriadiť vojenské služobné predajne, predajne potravín a iné predajne, otvoriť stravovacie zariadenia, spoločenské a vzdelávacie centrá a služobné rekreačné priestory na využívanie príslušníkmi ozbrojených síl USA, závislými osobami a iným oprávneným personálom podľa vzájomnej dohody.“ Možno chcú Američania premeniť dve vojenské letiská na zábavné a nákupné centrá, aquaparky a fitká. Všetky tieto budovy, stavby a sústavy postavené ozbrojenými silami USA sa stanú vlastníctvom Slovenska bezprostredne po ich postavení, no budú používané ozbrojenými silami USA, pokým ich tie budú potrebovať.“ Stavby, montované stavby, vojenská technika, zásoby, materiál, vojaci, ich rodinní príslušníci a iní civilní zamestnanci, určite nie sú vojenskou základňou, tak ako ju ponímajú všade na svete. „Pri plnom rešpektovaní suverenity a zákonov Slovenskej republiky sú ozbrojené sily USA oprávnené operačne riadiť dohodnuté zariadenia a priestory na účely prístupu a používania ozbrojenými silami USA, dodávateľmi USA, závislými osobami a inými podľa vzájomnej dohody na návštevy, výcvik, cvičenia, manévre, tranzit, podporné a súvisiace činnosti, dopĺňanie paliva do lietadiel, tankovanie plavidiel, pristátie a predletovú prípravu lietadiel, dočasnú údržbu vozidiel, plavidiel a lietadiel, ubytovanie personálu, spojenie, rozmiestňovanie síl a materiálu, predsunuté rozmiestňovanie zariadení, zásob a materiálu, činnosti v oblasti bezpečnostnej pomoci a spolupráce, spoločné a kombinované výcvikové činnosti, humanitárne činnosti a činnosti súvisiace s odstraňovaním následkov katastrof, operácie krízového manažmentu, výstavbu na podporu vzájomne dohodnutých činností a na iné účely, na ktorých sa Strany alebo ich výkonní zástupcovia môžu dohodnúť, vrátane tých, ktoré sa vykonávajú v rámci Severoatlantickej zmluvy.",0
